Date,Region,Orders,Customers,Revenue,Cost,Profit,Units_Sold,Return_Rate
2025-11-04,Central,11,8.0,35754.58,23356.37,12398.21,21,2.59
2025-11-05,North,12,8.0,36721.58,20905.67,15815.91,25,5.1
2025-11-05,South,14,11.0,53595.91,32872.98,20722.93,26,4.78
2025-11-05,East,16,14.0,37593.29,21322.16,16271.13,40,6.4
2025-11-05,West,12,8.0,46101.5,26840.53,19260.97,28,3.3
2025-11-05,Central,11,9.0,42440.37,28749.16,13691.21,28,6.33
2025-11-06,North,19,12.0,78792.34,55529.31,23263.03,39,5.02
2025-11-06,South,16,11.0,52084.46,33084.82,18999.64,41,5.28
2025-11-06,East,12,8.0,29737.31,17809.25,11928.06,30,7.66
2025-11-06,West,14,10.0,43906.91,28411.94,15494.97,22,2.41
2025-11-06,Central,18,13.0,44823.33,32195.41,12627.92,40,2.74
2025-11-07,North,19,13.0,78121.22,52623.3,25497.92,29,7.36
2025-11-07,South,4,3.0,14182.85,7987.11,6195.74,8,1.63
2025-11-07,East,11,9.0,45471.48,26673.78,18797.7,23,6.91
2025-11-07,West,11,9.0,35871.05,23963.2,11907.85,14,6.77
2025-11-07,Central,7,6.0,23175.75,13247.22,9928.53,14,3.07
2025-11-08,North,17,12.0,46152.64,30424.02,15728.62,29,4.47
2025-11-08,South,13,8.0,38689.64,21738.56,16951.08,33,1.88
2025-11-08,East,8,5.0,28750.79,19584.54,9166.25,14,3.43
2025-11-08,West,14,12.0,45047.03,29573.12,15473.91,34,6.35
2025-11-08,Central,9,6.0,27670.88,18439.56,9231.32,15,2.06
2025-11-09,North,14,12.0,45351.23,28369.62,16981.61,25,5.03
2025-11-09,South,13,11.0,48802.79,27180.2,21622.59,24,7.84
2025-11-09,East,13,10.0,33680.05,21212.8,12467.25,32,7.71
2025-11-09,West,12,8.0,46905.38,33360.3,13545.08,18,8.11
2025-11-09,Central,14,9.0,42320.83,23886.21,18434.62,23,5.36
2025-11-10,North,13,9.0,30588.0,16874.22,13713.78,20,7.74
2025-11-10,South,12,8.0,39456.13,25917.24,13538.89,27,2.46
2025-11-10,East,11,9.0,36721.56,24500.97,12220.59,21,2.59
2025-11-10,West,15,11.0,50668.0,31689.3,18978.7,33,5.17
2025-11-10,Central,17,11.0,53594.6,31428.7,22165.9,26,3.47
2025-11-11,North,8,6.0,22817.24,12666.8,10150.44,18,3.88
2025-11-11,South,18,14.0,68637.43,42289.29,26348.14,28,2.93
2025-11-11,East,20,15.0,46867.1,27348.88,19518.22,47,7.77
2025-11-11,West,8,6.0,19547.01,12981.9,6565.11,18,5.65
2025-11-11,Central,7,5.0,20041.72,13434.13,6607.59,17,2.52
2025-11-12,North,20,14.0,57738.68,32095.69,25642.99,31,3.02
2025-11-12,South,13,10.0,47968.89,33144.35,14824.54,33,1.63
2025-11-12,East,12,9.0,26604.56,15454.34,11150.22,27,7.59
2025-11-12,West,8,5.0,27317.93,16701.28,10616.65,14,5.03
2025-11-12,Central,9,6.0,19862.22,12702.56,7159.66,18,7.67
2025-11-13,North,10,7.0,22031.51,15792.85,6238.66,23,7.51
2025-11-13,South,10,8.0,41254.71,27132.16,14122.55,24,5.8
2025-11-13,East,15,12.0,43159.13,25562.94,17596.19,38,7.91
2025-11-13,West,14,9.0,41717.38,28076.57,13640.81,18,7.35
2025-11-13,Central,6,4.0,18443.17,10279.37,8163.8,8,3.0
2025-11-14,North,14,11.0,42922.21,29758.79,13163.42,30,5.69
2025-11-14,South,15,12.0,40794.65,24504.51,16290.14,27,8.22
2025-11-14,East,12,10.0,40750.79,22960.68,17790.11,28,5.75
2025-11-14,West,10,6.0,36013.32,25394.13,10619.19,24,7.71
2025-11-14,Central,10,8.0,27274.16,16090.83,11183.33,13,2.18
2025-11-15,North,3,2.0,7048.63,3878.74,3169.89,5,6.34
2025-11-15,South,13,10.0,37281.05,24695.11,12585.94,25,5.01
2025-11-15,East,12,7.0,43303.88,29170.25,14133.63,20,5.59
2025-11-15,West,17,11.0,47588.27,32132.39,15455.88,41,7.03
2025-11-15,Central,18,12.0,45566.49,29593.6,15972.89,29,4.3
2025-11-16,North,12,9.0,33233.28,19672.23,13561.05,20,6.36
2025-11-16,South,8,5.0,30202.67,20625.6,9577.07,20,7.49
2025-11-16,East,18,13.0,57633.12,36014.49,21618.63,28,2.48
2025-11-16,West,18,15.0,61229.76,36399.39,24830.37,45,6.2
2025-11-16,Central,11,9.0,37295.97,25793.5,11502.47,15,3.84
2025-11-17,North,12,10.0,42426.63,27281.39,15145.24,19,4.3
2025-11-17,South,13,10.0,50004.23,34807.61,15196.62,20,6.58
2025-11-17,East,21,17.0,54532.02,30200.97,24331.05,42,2.44
2025-11-17,West,9,7.0,27648.31,16302.81,11345.5,12,1.61
2025-11-17,Central,10,6.0,24087.37,13718.41,10368.96,22,7.14
2025-11-18,North,9,6.0,24005.75,16794.66,7211.09,13,4.57
2025-11-18,South,8,5.0,23025.01,15249.98,7775.03,13,7.51
2025-11-18,East,10,8.0,32672.33,18154.83,14517.5,15,2.43
2025-11-18,West,15,11.0,48809.67,34886.28,13923.39,38,6.23
2025-11-18,Central,17,14.0,68908.98,47896.47,21012.51,42,7.02
2025-11-19,North,14,11.0,53785.04,36431.67,17353.37,29,7.66
2025-11-19,South,14,9.0,36552.23,23368.15,13184.08,30,6.85
2025-11-19,East,14,12.0,40414.61,26623.66,13790.95,31,1.66
2025-11-19,West,13,11.0,41708.24,27132.44,14575.8,31,2.07
2025-11-19,Central,13,8.0,50752.82,30204.78,20548.04,26,4.77
2025-11-20,North,11,7.0,25493.58,14892.94,10600.64,19,2.06
2025-11-20,South,14,12.0,47541.9,34143.18,13398.72,25,4.07
2025-11-20,East,15,10.0,56348.45,36754.96,19593.49,27,7.55
2025-11-20,West,13,9.0,47056.12,29737.89,17318.23,26,2.29
2025-11-20,Central,14,9.0,56050.34,37915.71,18134.63,32,6.58
2025-11-21,North,15,11.0,48682.23,31623.09,17059.14,30,3.21
2025-11-21,South,11,7.0,28956.62,20183.13,8773.49,25,7.33
2025-11-21,East,11,9.0,34165.38,20814.81,13350.57,20,1.89
2025-11-21,West,14,11.0,48570.21,29688.74,18881.47,23,4.75
2025-11-21,Central,10,6.0,38210.02,21649.92,16560.1,22,3.76
2025-11-22,North,11,9.0,34908.23,19920.91,14987.32,16,7.28
2025-11-22,South,16,14.0,59462.84,39385.79,20077.05,35,4.23
2025-11-22,East,14,11.0,51678.21,32540.03,19138.18,23,8.24
2025-11-22,West,11,9.0,28602.97,20241.32,8361.65,20,7.84
2025-11-22,Central,10,7.0,24579.17,15367.23,9211.94,14,2.3
2025-11-23,North,12,8.0,40182.34,25682.02,14500.32,15,6.01
2025-11-23,South,16,13.0,53616.03,38254.55,15361.48,27,7.45
2025-11-23,East,13,11.0,46588.67,29025.32,17563.35,19,4.45
2025-11-23,West,10,6.0,39727.24,23108.09,16619.15,20,4.56
2025-11-23,Central,5,4.0,13391.06,7958.38,5432.68,8,4.93
2025-11-24,North,16,10.0,58463.47,35283.89,23179.58,29,5.45
2025-11-24,South,11,9.0,39917.43,28031.06,11886.37,22,5.91
2025-11-24,East,13,11.0,47792.15,27189.51,20602.64,21,3.03
2025-11-24,West,10,7.0,27377.89,17894.78,9483.11,21,5.64
2025-11-24,Central,11,7.0,34405.98,23821.02,10584.96,28,1.59
2025-11-25,North,19,14.0,67676.65,37790.78,29885.87,43,2.26
2025-11-25,South,16,10.0,46495.65,30689.63,15806.02,33,7.9
2025-11-25,East,7,5.0,15591.54,9948.31,5643.23,17,4.08
2025-11-25,West,9,7.0,25650.11,16341.14,9308.97,14,6.97
2025-11-25,Central,13,9.0,51039.69,35513.83,15525.86,22,2.95
2025-11-26,North,10,7.0,41238.82,26929.49,14309.33,16,6.06
2025-11-26,South,10,7.0,23870.8,16580.13,7290.67,25,4.98
2025-11-26,East,15,10.0,59234.68,34215.93,25018.75,22,4.62
2025-11-26,West,9,7.0,26330.88,18797.41,7533.47,20,6.32
2025-11-26,Central,4,2.0,12256.89,8647.22,3609.67,7,7.06
2025-11-27,North,20,15.0,68656.12,39459.92,29196.2,49,2.01
2025-11-27,South,15,10.0,40530.38,25272.45,15257.93,19,1.94
2025-11-27,East,15,10.0,42043.85,27958.58,14085.27,25,1.72
2025-11-27,West,8,5.0,19618.83,12364.77,7254.06,13,6.56
2025-11-27,Central,15,12.0,60932.64,41667.44,19265.2,28,1.92
2025-11-28,North,12,8.0,50184.42,35719.92,14464.5,30,6.78
2025-11-28,South,11,9.0,43360.83,24615.01,18745.82,25,7.7
2025-11-28,East,10,7.0,23714.36,16513.82,7200.54,21,7.46
2025-11-28,West,13,10.0,40681.06,26528.84,14152.22,30,1.71
2025-11-28,Central,11,8.0,26371.25,17873.79,8497.46,14,5.92
2025-11-29,North,11,7.0,28153.29,15490.1,12663.19,20,6.74
2025-11-29,South,14,11.0,47365.03,29933.25,17431.78,22,5.03
2025-11-29,East,15,10.0,45166.66,24940.32,20226.34,35,5.82
2025-11-29,West,14,11.0,32954.08,20072.45,12881.63,20,7.95
2025-11-29,Central,11,8.0,42390.41,25715.97,16674.44,28,5.76
2025-11-30,North,12,7.0,46371.38,33131.41,13239.97,21,3.46
2025-11-30,South,19,13.0,43704.17,28134.04,15570.13,27,3.32
2025-11-30,East,15,12.0,56555.76,31709.0,24846.76,29,3.69
2025-11-30,West,14,11.0,33708.5,23165.82,10542.68,29,7.65
2025-11-30,Central,15,12.0,43080.68,27431.74,15648.94,38,6.79
2025-12-01,North,16,12.0,48762.66,31428.48,17334.18,33,8.31
2025-12-01,South,15,12.0,58673.0,35060.3,23612.7,21,5.33
2025-12-01,East,11,7.0,43016.31,23772.52,19243.79,27,3.17
2025-12-01,West,16,11.0,58733.56,41904.46,16829.1,35,3.44
2025-12-01,Central,11,7.0,45213.9,29259.84,15954.06,16,7.62
2025-12-02,North,14,9.0,49891.69,34535.07,15356.62,26,2.07
2025-12-02,South,12,10.0,40650.6,28748.54,11902.06,20,6.39
2025-12-02,East,7,5.0,21101.69,12851.9,8249.79,11,1.75
2025-12-02,West,16,12.0,45702.34,29758.5,15943.84,34,8.46
2025-12-02,Central,12,8.0,29710.78,18918.11,10792.67,29,5.08
2025-12-03,North,13,10.0,49298.82,33097.23,16201.59,20,5.47
2025-12-03,South,8,5.0,31223.06,19906.33,11316.73,10,7.52
2025-12-03,East,10,8.0,37535.78,22260.44,15275.34,13,6.74
2025-12-03,West,6,4.0,16280.45,11421.4,4859.05,14,5.58
2025-12-03,Central,17,12.0,52697.06,34877.87,17819.19,42,7.86
2025-12-04,North,9,6.0,34615.88,20458.35,14157.53,20,4.6
2025-12-04,South,13,11.0,35198.7,19940.62,15258.08,28,6.06
2025-12-04,East,10,7.0,28365.68,19164.49,9201.19,17,5.21
2025-12-04,West,15,11.0,52639.18,32361.48,20277.7,21,8.32
2025-12-04,Central,15,11.0,43987.1,24791.64,19195.46,33,1.9
2025-12-05,North,20,13.0,53391.73,30544.1,22847.63,48,4.86
2025-12-05,South,17,12.0,48210.39,29897.41,18312.98,24,1.82
2025-12-05,East,12,10.0,49195.25,27279.62,21915.63,18,3.58
2025-12-05,West,15,10.0,38106.94,21845.2,16261.74,25,3.73
2025-12-05,Central,8,6.0,26175.59,17130.86,9044.73,11,7.41
2025-12-06,North,13,9.0,41715.39,23230.39,18485.0,33,5.37
2025-12-06,South,7,5.0,17986.85,12720.28,5266.57,14,8.16
2025-12-06,East,12,10.0,37621.01,26119.04,11501.97,22,2.75
2025-12-06,West,9,6.0,23812.94,14668.85,9144.09,12,7.87
2025-12-06,Central,12,10.0,29248.12,17928.22,11319.9,24,3.98
2025-12-07,North,12,9.0,38808.17,24143.05,14665.12,18,2.46
2025-12-07,South,14,12.0,44730.01,30609.0,14121.01,34,4.15
2025-12-07,East,19,12.0,65546.67,42221.34,23325.33,38,6.95
2025-12-07,West,22,19.0,77553.06,50217.59,27335.47,29,4.37
2025-12-07,Central,18,15.0,60105.38,38407.83,21697.55,44,3.31
2025-12-08,North,15,10.0,52883.59,30887.41,21996.18,30,1.52
2025-12-08,South,16,12.0,65001.66,45260.87,19740.79,39,8.41
2025-12-08,East,17,14.0,52675.58,36256.9,16418.68,32,5.0
2025-12-08,West,10,6.0,39566.62,21872.51,17694.11,25,2.75
2025-12-08,Central,16,10.0,51883.24,29491.69,22391.55,32,4.14
2025-12-09,North,17,14.0,53794.14,31019.69,22774.45,31,7.5
2025-12-09,South,15,12.0,45329.49,30147.8,15181.69,26,6.19
2025-12-09,East,14,11.0,41911.84,29752.88,12158.96,20,5.35
2025-12-09,West,11,7.0,41422.14,26264.65,15157.49,26,7.45
2025-12-09,Central,13,11.0,36023.02,21948.99,14074.03,29,2.0
2025-12-10,North,13,8.0,34605.72,24886.36,9719.36,22,7.44
2025-12-10,South,9,6.0,31215.47,18956.29,12259.18,18,8.17
2025-12-10,East,18,13.0,60099.46,39729.38,20370.08,29,5.68
2025-12-10,West,12,10.0,30325.31,16890.72,13434.59,29,4.42
2025-12-10,Central,10,8.0,36743.0,22441.66,14301.34,25,4.91
2025-12-11,North,14,9.0,51298.72,34206.81,17091.91,23,7.55
2025-12-11,South,24,18.0,59260.14,36139.0,23121.14,40,5.78
2025-12-11,East,11,9.0,32234.73,19862.29,12372.44,26,7.32
2025-12-11,West,10,7.0,27341.39,17958.78,9382.61,23,8.06
2025-12-11,Central,11,8.0,40480.01,26159.15,14320.86,18,2.92
2025-12-12,North,10,6.0,39796.3,26428.25,13368.05,22,3.0
2025-12-12,South,17,12.0,42218.11,29924.72,12293.39,25,3.0
2025-12-12,East,12,10.0,30060.51,16613.77,13446.74,20,5.03
2025-12-12,West,14,11.0,48049.57,30692.77,17356.8,34,5.99
2025-12-12,Central,18,12.0,56886.78,37129.32,19757.46,27,2.45
2025-12-13,North,11,7.0,24808.27,16185.23,8623.04,22,3.27
2025-12-13,South,9,7.0,23959.91,14718.7,9241.21,22,5.82
2025-12-13,East,13,10.0,40874.42,26391.71,14482.71,25,7.02
2025-12-13,West,12,10.0,41833.25,28669.85,13163.4,19,6.03
2025-12-13,Central,14,11.0,52954.25,32048.11,20906.14,21,1.97
2025-12-14,North,8,5.0,31192.23,17953.43,13238.8,19,4.12
2025-12-14,South,14,9.0,56205.65,35733.04,20472.61,29,4.06
2025-12-14,East,12,8.0,38594.96,25290.71,13304.25,27,1.69
2025-12-14,West,16,12.0,49498.37,31949.4,17548.97,37,5.11
2025-12-14,Central,11,7.0,24310.01,16582.37,7727.64,26,6.06
2025-12-15,North,9,7.0,28893.62,20209.25,8684.37,18,3.73
2025-12-15,South,16,13.0,66174.5,43216.09,22958.41,37,3.03
2025-12-15,East,11,9.0,29161.4,16117.63,13043.77,21,5.64
2025-12-15,West,13,11.0,39938.68,23959.92,15978.76,28,2.64
2025-12-15,Central,16,10.0,37813.67,21244.62,16569.05,37,7.31
2025-12-16,North,15,10.0,42513.65,26280.0,16233.65,30,1.94
2025-12-16,South,11,9.0,41307.04,27009.84,14297.2,23,6.91
2025-12-16,East,15,11.0,44718.06,27896.95,16821.11,30,4.12
2025-12-16,West,12,9.0,45134.71,31009.35,14125.36,15,7.58
2025-12-16,Central,19,16.0,67302.41,37326.38,29976.03,26,2.55
2025-12-17,North,15,9.0,55642.74,36592.59,19050.15,32,7.51
2025-12-17,South,18,15.0,52105.02,29716.53,22388.49,38,4.89
2025-12-17,East,11,7.0,41611.54,26360.94,15250.6,20,7.77
2025-12-17,West,14,9.0,39050.7,23756.02,15294.68,24,2.69
2025-12-17,Central,14,9.0,54201.05,33337.1,20863.95,19,3.27
2025-12-18,North,16,11.0,55038.27,38300.53,16737.74,30,2.68
2025-12-18,South,10,7.0,36141.6,25000.25,11141.35,18,7.71
2025-12-18,East,17,14.0,51242.88,31154.65,20088.23,24,5.3
2025-12-18,West,14,11.0,42556.22,24798.21,17758.01,34,3.7
2025-12-18,Central,12,8.0,49796.9,31565.25,18231.65,27,6.19
2025-12-19,North,14,11.0,31247.15,20119.43,11127.72,20,5.31
2025-12-19,South,13,11.0,53956.8,32390.3,21566.5,22,2.76
2025-12-19,East,12,9.0,35419.22,19603.49,15815.73,29,7.71
2025-12-19,West,8,6.0,31473.47,21313.72,10159.75,15,4.7
2025-12-19,Central,14,9.0,44090.96,25826.54,18264.42,22,8.3
2025-12-20,North,18,11.0,44028.96,24909.44,19119.52,40,5.03
2025-12-20,South,22,18.0,55918.56,38526.7,17391.86,44,2.14
2025-12-20,East,12,10.0,44251.1,26583.66,17667.44,19,8.49
2025-12-20,West,9,6.0,35321.42,21305.74,14015.68,23,8.3
2025-12-20,Central,17,14.0,41969.62,26066.01,15903.61,25,1.62
2025-12-21,North,19,14.0,68165.92,48467.44,19698.48,32,7.87
2025-12-21,South,12,7.0,29069.47,17083.18,11986.29,26,2.25
2025-12-21,East,19,15.0,55334.04,38042.75,17291.29,43,7.64
2025-12-21,West,17,13.0,62214.68,38210.58,24004.1,34,8.24
2025-12-21,Central,14,10.0,43616.39,27063.56,16552.83,28,8.14
2025-12-22,North,17,14.0,46934.98,33069.7,13865.28,25,5.59
2025-12-22,South,11,8.0,28018.8,17086.57,10932.23,21,3.18
2025-12-22,East,16,13.0,55679.67,39171.98,16507.69,21,2.09
2025-12-22,West,16,11.0,66172.96,36432.62,29740.34,38,7.74
2025-12-22,Central,13,11.0,50794.1,31908.58,18885.52,32,3.33
2025-12-23,North,13,9.0,41664.73,27284.12,14380.61,29,3.13
2025-12-23,South,9,7.0,29410.38,20454.45,8955.93,21,1.95
2025-12-23,East,12,10.0,45641.42,29840.81,15800.61,20,8.04
2025-12-23,West,11,9.0,37740.59,23917.66,13822.93,15,5.67
2025-12-23,Central,10,6.0,25166.43,17744.81,7421.62,20,1.54
2025-12-24,North,9,6.0,20537.31,13190.56,7346.75,20,7.58
2025-12-24,South,17,12.0,54275.77,30877.49,23398.28,40,1.79
2025-12-24,East,11,10.0,33130.41,19547.29,13583.12,16,7.02
2025-12-24,West,17,14.0,70842.88,40342.05,30500.83,37,2.72
2025-12-24,Central,14,10.0,46847.58,30402.89,16444.69,33,8.02
2025-12-25,North,14,12.0,34883.96,25105.17,9778.79,35,6.95
2025-12-25,South,12,9.0,38665.14,21808.76,16856.38,21,6.6
2025-12-25,East,15,10.0,55003.26,33160.87,21842.39,27,2.6
2025-12-25,West,12,9.0,26921.52,16183.84,10737.68,28,2.76
2025-12-25,Central,12,9.0,28202.6,17218.8,10983.8,27,6.84
2025-12-26,North,8,6.0,25548.66,16612.01,8936.65,15,8.37
2025-12-26,South,9,8.0,26253.72,18404.27,7849.45,13,1.64
2025-12-26,East,18,10.0,66642.2,40410.77,26231.43,29,1.84
2025-12-26,West,12,7.0,37530.52,25740.99,11789.53,29,2.36
2025-12-26,Central,16,12.0,62237.38,34340.09,27897.29,40,2.29
2025-12-27,North,17,14.0,48251.94,27034.47,21217.47,42,2.39
2025-12-27,South,15,13.0,34184.37,21684.86,12499.51,34,3.38
2025-12-27,East,15,10.0,39663.77,23091.8,16571.97,29,3.67
2025-12-27,West,14,11.0,58743.97,32778.87,25965.1,22,8.06
2025-12-27,Central,17,14.0,69794.22,41040.67,28753.55,24,4.03
2025-12-28,North,12,8.0,41603.78,27676.19,13927.59,24,5.94
2025-12-28,South,11,9.0,39242.42,24848.78,14393.64,26,1.57
2025-12-28,East,19,16.0,78637.08,49002.27,29634.81,29,5.18
2025-12-28,West,7,5.0,28589.4,19821.91,8767.49,10,8.39
2025-12-28,Central,12,8.0,32951.52,22757.79,10193.73,21,1.53
2025-12-29,North,15,13.0,60655.49,41435.92,19219.57,27,6.13
2025-12-29,South,13,10.0,37030.79,22435.08,14595.71,25,7.71
2025-12-29,East,10,8.0,28119.15,15860.67,12258.48,23,8.16
2025-12-29,West,13,8.0,45529.77,29832.6,15697.17,18,2.87
2025-12-29,Central,16,13.0,60083.75,34205.06,25878.69,28,6.59
2025-12-30,North,10,6.0,31905.46,20240.2,11665.26,20,2.03
2025-12-30,South,21,17.0,64641.32,41893.32,22748.0,29,6.42
2025-12-30,East,20,17.0,44530.61,26364.47,18166.14,29,1.6
2025-12-30,West,13,9.0,43778.03,30156.47,13621.56,19,7.83
2025-12-30,Central,17,15.0,68170.5,44541.69,23628.81,24,4.55
2025-12-31,North,16,12.0,46392.51,31000.5,15392.01,26,4.61
2025-12-31,South,16,10.0,49696.84,29529.9,20166.94,38,7.24
2025-12-31,East,15,11.0,37089.89,23216.21,13873.68,28,3.19
2025-12-31,West,15,10.0,53159.55,36650.98,16508.57,21,5.8
2025-12-31,Central,14,9.0,47916.27,27835.66,20080.61,36,5.39
