Order_ID,Order_Date,Customer_ID,Product_ID,Product_Name,Category,Region,City,Quantity,Unit_Price,Discount_Percent,Revenue,Cost,Profit,Payment_Method,Order_Status
O000186,2025-03-27,C00341,P0011,Electronics Product 011,Electronics,North,Jaipur,5,8240.08,15.0,35020.34,18938.1,16082.24,UPI,Completed
O000187,2025-12-26,C00214,P0003,Fashion Product 003,Fashion,North,Jaipur,1,6788.51,15.0,5770.23,3865.41,1904.82,Cash,Completed
O000188,2025-06-30,C00224,P0059,Beauty Product 059,Beauty,South,Hyderabad,3,1289.86,5.0,3676.1,3095.67,580.43,Net Banking,Completed
O000189,2025-11-15,C00144,P0061,Electronics Product 061,Electronics,South,Bengaluru,4,7647.57,15.0,26001.74,17925.04,8076.7,Cash,Completed
O000190,2025-03-07,C00186,P0068,Fashion Product 068,Fashion,North,Jaipur,5,6082.72,15.0,25851.56,24330.9,1520.66,UPI,Completed
O000191,2025-03-02,C00304,P0013,Fashion Product 013,Fashion,Central,Nagpur,4,4305.64,5.0,16361.43,3468.52,12892.91,Net Banking,Completed
O000192,2025-10-19,C00039,P0012,Home Product 012,Home,East,Bhubaneswar,1,4256.45,10.0,3830.8,2009.68,1821.12,Net Banking,Completed
O000193,2025-10-26,C00011,P0061,Electronics Product 061,Electronics,North,Jaipur,4,7647.57,5.0,29060.77,17925.04,11135.73,Card,Completed
O000194,2025-07-17,C00248,P0032,Home Product 032,Home,East,Bhubaneswar,4,2912.1,20.0,9318.72,8239.4,1079.32,Card,Completed
O000195,2025-01-12,C00195,P0050,Sports Product 050,Sports,West,Pune,2,4011.29,0.0,8022.58,5446.38,2576.2,Wallet,Completed
O000196,2025-12-10,C00059,P0085,Sports Product 085,Sports,Central,Indore,5,3007.51,10.0,13533.8,12030.05,1503.75,Card,Pending
O000197,2025-05-24,C00265,P0052,Home Product 052,Home,North,Chandigarh,1,3602.09,15.0,3061.78,2881.67,180.11,Card,Pending
O000198,2025-12-07,C00224,P0012,Home Product 012,Home,South,Hyderabad,3,4256.45,0.0,12769.35,6029.04,6740.31,Card,Completed
O000199,2025-11-13,C00352,P0084,Beauty Product 084,Beauty,East,Bhubaneswar,1,5715.45,15.0,4858.13,2272.94,2585.19,Cash,Cancelled
O000200,2025-11-06,C00280,P0047,Home Product 047,Home,South,Chennai,4,4959.99,10.0,17855.96,15871.96,1984.0,Net Banking,Completed
O000201,2025-09-08,C00360,P0030,Sports Product 030,Sports,North,Chandigarh,5,3054.9,0.0,15274.5,12219.6,3054.9,Net Banking,Completed
O000202,2025-09-03,C00314,P0053,Fashion Product 053,Fashion,Central,Nagpur,2,5775.38,10.0,10395.68,3171.72,7223.96,Wallet,Completed
O000203,2025-07-13,C00398,P0080,Sports Product 080,Sports,South,Bengaluru,5,4972.04,5.0,23617.19,19888.15,3729.04,Net Banking,Completed
O000204,2025-01-10,C00070,P0047,Home Product 047,Home,South,Chennai,4,4959.99,5.0,18847.96,15871.96,2976.0,Card,Completed
O000205,2025-05-22,C00251,P0057,Home Product 057,Home,North,Jaipur,5,8123.2,15.0,34523.6,8782.05,25741.55,Wallet,Completed
O000206,2025-09-23,C00058,P0088,Fashion Product 088,Fashion,Central,Bhopal,5,5208.94,5.0,24742.46,20835.75,3906.71,Cash,Completed
O000207,2025-10-23,C00048,P0031,Electronics Product 031,Electronics,South,Hyderabad,2,6070.56,10.0,10927.01,1946.96,8980.05,UPI,Completed
O000208,2025-07-23,C00318,P0024,Beauty Product 024,Beauty,West,Pune,4,2905.51,15.0,9878.73,9297.64,581.09,Card,Completed
O000209,2025-09-16,C00400,P0070,Sports Product 070,Sports,Central,Indore,1,4336.1,15.0,3685.69,3468.88,216.81,Cash,Completed
O000210,2025-01-08,C00084,P0004,Beauty Product 004,Beauty,Central,Nagpur,1,3466.38,10.0,3119.74,2389.33,730.41,Net Banking,Completed
O000211,2025-06-20,C00455,P0037,Home Product 037,Home,East,Kolkata,2,7720.82,10.0,13897.48,1415.72,12481.76,Net Banking,Completed
O000212,2025-07-04,C00264,P0046,Electronics Product 046,Electronics,West,Mumbai,3,8168.47,10.0,22054.87,1074.96,20979.91,Cash,Completed
O000213,2025-11-21,C00211,P0055,Sports Product 055,Sports,North,Jaipur,4,1679.4,5.0,6381.72,5374.08,1007.64,Cash,Completed
O000214,2025-04-24,C00492,P0002,Home Product 002,Home,North,Chandigarh,3,4453.12,5.0,12691.39,10687.5,2003.89,Cash,Completed
O000215,2025-03-25,C00038,P0070,Sports Product 070,Sports,South,Bengaluru,4,4336.1,5.0,16477.18,13875.52,2601.66,Card,Pending
O000216,2025-05-09,C00149,P0063,Fashion Product 063,Fashion,North,Chandigarh,2,2531.09,0.0,5062.18,4049.74,1012.44,Wallet,Returned
O000217,2025-03-04,C00090,P0054,Beauty Product 054,Beauty,South,Bengaluru,5,4876.35,5.0,23162.66,19505.4,3657.26,Wallet,Completed
O000218,2025-07-23,C00418,P0076,Electronics Product 076,Electronics,West,Pune,1,5803.55,10.0,5223.2,4642.84,580.36,Cash,Completed
O000219,2025-08-22,C00126,P0051,Electronics Product 051,Electronics,Central,Bhopal,5,7669.29,5.0,36429.13,20874.45,15554.68,Wallet,Completed
O000220,2025-10-19,C00286,P0067,Home Product 067,Home,West,Ahmedabad,1,2982.59,5.0,2833.46,1183.06,1650.4,Net Banking,Completed
O000221,2025-12-20,C00324,P0096,Electronics Product 096,Electronics,West,Pune,1,2784.06,10.0,2505.65,2227.25,278.4,Wallet,Cancelled
O000222,2025-01-27,C00490,P0097,Home Product 097,Home,East,Kolkata,3,3422.29,5.0,9753.53,8213.49,1540.04,,Pending
O000223,2025-04-01,C00032,P0059,Beauty Product 059,Beauty,East,Bhubaneswar,5,1289.86,15.0,5481.9,5159.45,322.45,Net Banking,Completed
O000224,2025-04-20,C00298,P0046,Electronics Product 046,Electronics,East,Guwahati,3,8168.47,0.0,24505.41,1074.96,23430.45,Net Banking,Completed
O000225,2025-04-01,C00309,P0007,Home Product 007,Home,West,Ahmedabad,4,5553.32,15.0,18881.29,16725.0,2156.29,Card,Pending
O000226,2025-10-29,C00194,P0079,Beauty Product 079,Beauty,West,Ahmedabad,4,6934.89,15.0,23578.63,18727.44,4851.19,Cash,Completed
O000227,2025-02-20,C00271,P0002,Home Product 002,Home,South,Chennai,1,4453.12,0.0,4453.12,3562.5,890.62,Cash,Pending
O000228,2025-01-11,C00258,P0016,Electronics Product 016,Electronics,West,Pune,4,5090.79,20.0,16290.53,16290.52,0.01,Net Banking,Cancelled
O000229,2025-11-10,C00367,P0098,Fashion Product 098,Fashion,East,Bhubaneswar,1,7898.73,15.0,6713.92,496.82,6217.1,UPI,Cancelled
O000230,2025-12-16,C00395,P0084,Beauty Product 084,Beauty,South,Bengaluru,1,5715.45,0.0,5715.45,2272.94,3442.51,Net Banking,Completed
O000231,2025-03-24,C00212,P0093,Fashion Product 093,Fashion,South,Hyderabad,2,4536.21,10.0,8165.18,3520.92,4644.26,Card,Completed
O000232,2025-05-02,C00458,P0013,Fashion Product 013,Fashion,East,Guwahati,5,4305.64,15.0,18298.97,4335.65,13963.32,Net Banking,Completed
O000233,2025-07-03,C00370,P0092,Home Product 092,Home,North,Jaipur,2,5945.72,10.0,10702.3,6115.86,4586.44,Net Banking,Completed
O000234,2025-07-11,C00376,P0046,Electronics Product 046,Electronics,North,Chandigarh,4,8168.47,20.0,26139.1,1433.28,24705.82,Wallet,Completed
O000235,2025-12-27,C00414,P0053,Fashion Product 053,Fashion,North,Chandigarh,2,5775.38,0.0,11550.76,3171.72,8379.04,Card,Completed
O000236,2025-05-28,C00359,P0027,Home Product 027,Home,East,Bhubaneswar,3,6771.19,10.0,18282.21,8687.7,9594.51,UPI,Completed
O000237,2025-01-05,C00132,P0085,Sports Product 085,Sports,North,Jaipur,1,3007.51,0.0,3007.51,2406.01,601.5,Cash,Completed
O000238,2025-06-03,C00119,P0014,Beauty Product 014,Beauty,North,Jaipur,5,4289.52,15.0,18230.46,17158.1,1072.36,Wallet,Completed
O000239,2025-07-22,C00141,P0064,Beauty Product 064,Beauty,Central,Nagpur,1,7994.51,10.0,7195.06,1496.69,5698.37,Cash,Cancelled
O000240,2025-07-08,C00155,P0034,Beauty Product 034,Beauty,West,Pune,3,7768.65,5.0,22140.65,14457.03,7683.62,UPI,Completed
O000241,2025-07-06,C00167,P0029,Beauty Product 029,Beauty,West,Ahmedabad,5,1220.38,0.0,6101.9,1789.4,4312.5,Net Banking,Completed
O000242,2025-12-02,C00052,P0002,Home Product 002,Home,South,Chennai,5,4453.12,10.0,20039.04,17812.5,2226.54,Wallet,Completed
O000243,2025-10-21,C00445,P0063,Fashion Product 063,Fashion,North,Delhi,1,2531.09,15.0,2151.43,2024.87,126.56,UPI,Completed
O000244,2025-04-02,C00059,P0020,Sports Product 020,Sports,Central,Indore,3,3689.4,0.0,11068.2,8854.56,2213.64,Cash,Pending
O000245,2025-05-10,C00261,P0010,Sports Product 010,Sports,South,Bengaluru,3,1734.32,5.0,4942.81,1374.21,3568.6,Cash,Completed
O000246,2025-08-31,C00342,P0035,Sports Product 035,Sports,South,Chennai,1,8253.41,0.0,8253.41,1512.88,6740.53,UPI,Completed
O000247,2025-05-30,C00089,P0062,Home Product 062,Home,North,Delhi,5,6676.1,5.0,31711.47,8753.3,22958.17,Net Banking,Completed
O000248,2025-06-05,C00012,P0007,Home Product 007,Home,East,Kolkata,4,5553.32,0.0,22213.28,16725.0,5488.28,Net Banking,Completed
O000249,2025-03-03,C00274,P0056,Electronics Product 056,Electronics,Central,Nagpur,5,7138.32,,30337.86,10059.4,20278.46,Wallet,Returned
O000250,2025-04-03,C00119,P0043,Fashion Product 043,Fashion,North,Jaipur,5,2271.05,0.0,11355.25,9084.2,2271.05,UPI,Completed
O000251,2025-09-27,C00309,P0037,Home Product 037,Home,West,Ahmedabad,1,7720.82,5.0,7334.78,707.86,6626.92,Net Banking,Returned
O000252,2025-11-03,C00280,P0027,Home Product 027,Home,South,Chennai,3,6771.19,15.0,17266.53,8687.7,8578.83,Net Banking,Completed
O000253,2025-10-13,C00267,P0039,Beauty Product 039,Beauty,Central,Nagpur,5,7352.91,0.0,36764.55,5448.35,31316.2,Card,Completed
O000254,2025-04-23,C00067,P0006,Electronics Product 006,Electronics,Central,Indore,4,4936.68,5.0,18759.38,5317.52,13441.86,Cash,Completed
O000255,2025-02-19,C00255,P0007,Home Product 007,Home,West,Ahmedabad,2,5553.32,0.0,11106.64,8362.5,2744.14,Cash,Completed
O000256,2025-02-28,C00052,P0054,Beauty Product 054,Beauty,South,Chennai,2,4876.35,10.0,8777.43,7802.16,975.27,Card,Completed
O000257,2025-05-24,C00138,P0073,Fashion Product 073,Fashion,Central,Bhopal,2,1490.03,5.0,2831.06,1745.04,1086.02,Card,Completed
O000258,2025-07-08,C00435,P0096,Electronics Product 096,Electronics,South,Chennai,1,2784.06,10.0,2505.65,2227.25,278.4,Wallet,Completed
O000259,2025-11-22,C00391,P0019,Beauty Product 019,Beauty,North,Chandigarh,1,6745.83,10.0,6071.25,3599.54,2471.71,Card,Completed
O000260,2025-11-24,C00199,P0062,Home Product 062,Home,North,Delhi,4,6676.1,5.0,25369.18,7002.64,18366.54,Wallet,Completed
O000261,2025-01-01,C00384,P0092,Home Product 092,Home,Central,Nagpur,5,5945.72,15.0,25269.31,15289.65,9979.66,UPI,Completed
O000262,2025-09-15,C00422,P0036,Electronics Product 036,Electronics,South,Bengaluru,3,4569.04,0.0,13707.12,10965.69,2741.43,Net Banking,Completed
O000263,2025-04-19,C00135,P0046,Electronics Product 046,Electronics,South,Bengaluru,1,8168.47,20.0,6534.78,358.32,6176.46,UPI,Completed
O000264,2025-03-13,C00461,P0069,Beauty Product 069,Beauty,West,Mumbai,2,2337.25,10.0,4207.05,632.4,3574.65,Card,Completed
O000265,2025-07-22,C00320,P0090,Sports Product 090,Sports,Central,Nagpur,4,1423.92,10.0,5126.11,3918.64,1207.47,Cash,Completed
O000266,2025-01-13,C00332,P0035,Sports Product 035,Sports,West,Ahmedabad,5,8253.41,10.0,37140.35,7564.4,29575.94,Net Banking,Completed
O000267,2025-05-02,C00392,P0040,Sports Product 040,Sports,North,Delhi,3,4584.31,20.0,11002.34,11002.35,-0.01,Net Banking,Completed
O000268,2025-07-21,C00487,P0071,Electronics Product 071,Electronics,North,Jaipur,2,5148.93,10.0,9268.07,7095.5,2172.57,UPI,Completed
O000269,2025-04-10,C00194,P0004,Beauty Product 004,Beauty,West,Ahmedabad,5,3466.38,10.0,15598.71,11946.65,3652.06,Wallet,Completed
O000270,2025-08-04,C00011,P0020,Sports Product 020,Sports,North,Jaipur,4,3689.4,5.0,14019.72,11806.08,2213.64,Wallet,Completed
O000271,2025-06-17,C00024,P0063,Fashion Product 063,Fashion,North,Jaipur,5,2531.09,0.0,12655.45,10124.35,2531.1,Cash,Completed
O000272,2025-10-18,C00385,P0020,Sports Product 020,Sports,West,Mumbai,1,3689.4,10.0,3320.46,2951.52,368.94,Net Banking,Completed
O000273,2025-03-08,C00490,P0079,Beauty Product 079,Beauty,East,Kolkata,3,6934.89,20.0,16643.74,14045.58,2598.16,UPI,Completed
O000274,2025-01-21,C00155,P0051,Electronics Product 051,Electronics,West,Pune,3,7669.29,0.0,23007.87,12524.67,10483.2,Card,Completed
O000275,2025-07-12,C00194,P0015,Sports Product 015,Sports,West,Ahmedabad,2,4470.33,5.0,8493.63,7152.52,1341.11,Cash,Pending
O000276,2025-04-04,C00261,P0004,Beauty Product 004,Beauty,South,Bengaluru,1,3466.38,15.0,2946.42,2389.33,557.09,Card,Completed
O000277,2025-09-15,C00452,P0039,Beauty Product 039,Beauty,West,Ahmedabad,2,7352.91,0.0,14705.82,2179.34,12526.48,Wallet,Completed
O000278,2025-02-03,C00189,P0054,Beauty Product 054,Beauty,West,Mumbai,1,4876.35,10.0,4388.72,3901.08,487.64,Net Banking,Completed
O000279,2025-07-29,C00138,P0045,Sports Product 045,Sports,Central,Bhopal,3,3762.55,0.0,11287.65,9030.12,2257.53,Net Banking,Completed
O000280,2025-12-27,C00427,P0051,Electronics Product 051,Electronics,North,Jaipur,3,7669.29,5.0,21857.48,12524.67,9332.81,Card,Completed
O000281,2025-02-03,C00231,P0046,Electronics Product 046,Electronics,West,Mumbai,5,8168.47,10.0,36758.11,1791.6,34966.51,Cash,Completed
O000282,2025-04-20,C00220,P0082,Home Product 082,Home,Central,Nagpur,2,5348.13,0.0,10696.26,5542.32,5153.94,Wallet,Completed
O000283,2025-11-04,C00043,P0043,Fashion Product 043,Fashion,East,Guwahati,5,2271.05,10.0,10219.73,9084.2,1135.53,Cash,Completed
O000284,2025-07-14,C00214,P0065,Sports Product 065,Sports,North,Jaipur,1,7148.9,15.0,6076.56,833.1,5243.46,UPI,Completed
O000285,2025-03-05,C00128,P0017,Home Product 017,Home,Central,Nagpur,5,4364.81,20.0,17459.24,17459.25,-0.01,Card,Completed
O000286,2025-03-19,C00088,P0062,Home Product 062,Home,North,Jaipur,5,6676.1,5.0,31711.47,8753.3,22958.17,Net Banking,Completed
O000287,2025-10-06,C00148,P0043,Fashion Product 043,Fashion,East,Kolkata,5,2271.05,20.0,9084.2,9084.2,0.0,Cash,Completed
O000288,2025-11-10,C00475,P0066,Electronics Product 066,Electronics,South,Chennai,3,5295.06,5.0,15090.92,3304.56,11786.36,UPI,Completed
O000289,2025-05-12,C00330,P0089,Beauty Product 089,Beauty,East,Guwahati,1,5780.76,15.0,4913.65,4624.61,289.04,Wallet,Pending
O000290,2025-06-22,C00093,P0046,Electronics Product 046,Electronics,North,Chandigarh,1,8168.47,15.0,6943.2,358.32,6584.88,Net Banking,Completed
O000291,2025-10-12,C00408,P0004,Beauty Product 004,Beauty,Central,Indore,3,3466.38,5.0,9879.18,7167.99,2711.19,Wallet,Completed
O000292,2025-03-06,C00035,P0060,Sports Product 060,Sports,Central,Indore,1,7633.42,15.0,6488.41,4963.78,1524.63,Wallet,Completed
O000293,2025-03-17,C00096,P0022,Home Product 022,Home,North,Chandigarh,4,5577.75,0.0,22311.0,15534.96,6776.04,Card,Completed
O000294,2025-10-09,C00379,P0077,Home Product 077,Home,North,Delhi,2,4076.73,0.0,8153.46,6522.76,1630.7,Cash,Completed
O000295,2025-03-09,C00391,P0084,Beauty Product 084,Beauty,North,Chandigarh,3,5715.45,20.0,13717.08,6818.82,6898.26,Card,Cancelled
O000296,2025-10-08,C00251,P0034,Beauty Product 034,Beauty,North,Jaipur,4,7768.65,20.0,24859.68,19276.04,5583.64,Cash,Returned
O000297,2025-06-30,C00322,P0091,Electronics Product 091,Electronics,Central,Bhopal,1,1897.13,15.0,1612.56,513.13,1099.43,Card,Completed
O000298,2025-12-27,C00383,P0081,Electronics Product 081,Electronics,Central,Indore,2,6874.54,20.0,10999.26,8379.58,2619.68,Cash,Completed
O000299,2025-01-12,C00422,P0021,Electronics Product 021,Electronics,South,Bengaluru,3,4281.14,0.0,12843.42,10274.73,2568.69,Card,Completed
O000300,2025-12-11,C00039,P0073,Fashion Product 073,Fashion,East,Bhubaneswar,4,1490.03,15.0,5066.1,3490.08,1576.02,UPI,Completed
O000301,2025-03-24,C00429,P0035,Sports Product 035,Sports,North,Jaipur,1,8253.41,15.0,7015.4,1512.88,5502.52,UPI,Completed
O000302,2025-01-13,C00070,P0096,Electronics Product 096,Electronics,South,Chennai,4,2784.06,10.0,10022.62,8909.0,1113.62,UPI,Completed
O000303,2025-09-21,C00441,P0054,Beauty Product 054,Beauty,Central,Indore,3,4876.35,10.0,13166.15,11703.24,1462.91,Cash,Completed
O000304,2025-07-13,C00369,P0024,Beauty Product 024,Beauty,West,Pune,5,2905.51,0.0,14527.55,11622.05,2905.5,Wallet,Completed
O000305,2025-11-01,C00425,P0060,Sports Product 060,Sports,South,Bengaluru,5,7633.42,10.0,34350.39,24818.9,9531.49,Card,Completed
O000306,2025-02-09,C00226,P0041,Electronics Product 041,Electronics,West,Mumbai,3,5698.77,20.0,13677.05,9073.41,4603.64,Card,Completed
O000307,2025-01-30,C00423,P0051,Electronics Product 051,Electronics,South,Chennai,4,7669.29,5.0,29143.3,16699.56,12443.74,Card,Completed
O000308,2025-07-26,C00231,P0043,Fashion Product 043,Fashion,West,Mumbai,1,2271.05,15.0,1930.39,1816.84,113.55,Net Banking,Cancelled
O000309,2025-11-18,C00047,P0088,Fashion Product 088,Fashion,North,Jaipur,5,5208.94,10.0,23440.23,20835.75,2604.48,Net Banking,Completed
O000310,2025-05-28,C00484,P0029,Beauty Product 029,Beauty,West,Mumbai,5,1220.38,15.0,5186.62,1789.4,3397.22,Net Banking,Completed
O000311,2025-10-18,C00456,P0050,Sports Product 050,Sports,North,Jaipur,4,4011.29,20.0,12836.13,10892.76,1943.37,UPI,Completed
O000312,2025-11-26,C00391,P0077,Home Product 077,Home,North,Chandigarh,2,4076.73,10.0,7338.11,6522.76,815.35,Card,Returned
O000313,2025-11-13,C00052,P0033,Fashion Product 033,Fashion,South,Chennai,3,2460.76,10.0,6644.05,5905.83,738.22,Net Banking,Completed
O000314,2025-07-05,C00460,P0035,Sports Product 035,Sports,North,Jaipur,3,8253.41,0.0,24760.23,4538.64,20221.59,Cash,Completed
O000315,2025-09-12,C00313,P0087,Home Product 087,Home,North,Jaipur,3,5255.47,5.0,14978.09,1698.45,13279.64,Card,Completed
O000316,2025-07-11,C00229,P0056,Electronics Product 056,Electronics,East,Bhubaneswar,5,7138.32,0.0,35691.6,10059.4,25632.2,Card,Completed
O000317,2025-09-03,C00422,P0098,Fashion Product 098,Fashion,South,Bengaluru,2,7898.73,5.0,15007.59,993.64,14013.95,Card,Cancelled
O000318,2025-07-26,C00127,P0030,Sports Product 030,Sports,East,Kolkata,2,3054.9,10.0,5498.82,4887.84,610.98,Net Banking,Cancelled
O000319,2025-07-11,C00183,P0071,Electronics Product 071,Electronics,North,Delhi,4,5148.93,15.0,17506.36,14191.0,3315.36,Wallet,Cancelled
O000320,2025-06-08,C00260,P0018,Fashion Product 018,Fashion,South,Chennai,2,6795.4,0.0,13590.8,569.94,13020.86,Cash,Completed
O000321,2025-08-26,C00210,P0098,Fashion Product 098,Fashion,East,Kolkata,1,7898.73,10.0,7108.86,496.82,6612.04,Cash,Completed
O000322,2025-10-01,C00189,P0032,Home Product 032,Home,West,Mumbai,4,2912.1,15.0,9901.14,8239.4,1661.74,Net Banking,Completed
O000323,2025-12-01,C00011,P0080,Sports Product 080,Sports,North,Jaipur,3,4972.04,15.0,12678.7,11932.89,745.81,Cash,Completed
O000324,2025-08-12,C00054,P0017,Home Product 017,Home,North,Delhi,1,4364.81,10.0,3928.33,3491.85,436.48,,Completed
O000325,2025-02-06,C00318,P0020,Sports Product 020,Sports,West,Pune,5,3689.4,5.0,17524.65,14757.6,2767.05,Net Banking,Completed
O000326,2025-08-02,C00211,P0065,Sports Product 065,Sports,North,Jaipur,1,7148.9,15.0,6076.56,833.1,5243.46,Net Banking,Returned
O000327,2025-04-25,C00261,P0044,Beauty Product 044,Beauty,South,Bengaluru,3,3801.64,0.0,11404.92,9123.93,2280.99,UPI,Completed
O000328,2025-01-10,C00060,P0045,Sports Product 045,Sports,West,Ahmedabad,5,3762.55,10.0,16931.48,15050.2,1881.28,UPI,Completed
O000329,2025-01-27,C00348,P0035,Sports Product 035,Sports,North,Jaipur,4,8253.41,15.0,28061.59,6051.52,22010.07,Card,Completed
O000330,2025-08-04,C00142,P0009,Beauty Product 009,Beauty,North,Chandigarh,1,4934.15,5.0,4687.44,3947.32,740.12,UPI,Completed
O000331,2025-12-10,C00464,P0047,Home Product 047,Home,South,Hyderabad,3,4959.99,10.0,13391.97,11903.97,1488.0,Card,Cancelled
O000332,2025-07-04,C00261,P0011,Electronics Product 011,Electronics,South,Bengaluru,3,8240.08,5.0,23484.23,11362.86,12121.37,UPI,Completed
O000333,2025-06-12,C00436,P0051,Electronics Product 051,Electronics,East,Kolkata,5,7669.29,10.0,34511.81,20874.45,13637.35,Wallet,Cancelled
O000334,2025-02-02,C00314,P0050,Sports Product 050,Sports,Central,Nagpur,5,4011.29,15.0,17047.98,13615.95,3432.03,Cash,Completed
O000335,2025-09-03,C00125,P0023,Fashion Product 023,Fashion,South,Bengaluru,4,3632.79,10.0,13078.04,11624.92,1453.12,UPI,Completed
O000336,2025-01-21,C00057,P0069,Beauty Product 069,Beauty,West,Ahmedabad,2,2337.25,5.0,4440.77,632.4,3808.37,Cash,Completed
O000337,2025-11-03,C00133,P0050,Sports Product 050,Sports,North,Jaipur,4,4011.29,15.0,13638.39,10892.76,2745.63,Wallet,Completed
O000338,2025-10-25,C00405,P0048,Fashion Product 048,Fashion,West,Mumbai,3,8002.61,15.0,20406.66,7742.58,12664.08,Cash,Completed
O000339,2025-12-27,C00166,P0023,Fashion Product 023,Fashion,South,Bengaluru,4,3632.79,5.0,13804.6,11624.92,2179.68,UPI,Pending
O000340,2025-04-14,C00179,P0056,Electronics Product 056,Electronics,East,Guwahati,2,7138.32,15.0,12135.14,4023.76,8111.38,Wallet,Cancelled
O000341,2025-02-28,C00400,P0096,Electronics Product 096,Electronics,Central,Indore,3,2784.06,10.0,7516.96,6681.75,835.21,Wallet,Completed
O000342,2025-04-20,C00288,P0100,Sports Product 100,Sports,North,Jaipur,1,6735.82,0.0,6735.82,4059.62,2676.2,Cash,Completed
O000343,2025-10-19,C00242,P0080,Sports Product 080,Sports,South,Bengaluru,2,4972.04,5.0,9446.88,7955.26,1491.62,Wallet,Completed
O000344,2025-03-21,C00496,P0076,Electronics Product 076,Electronics,Central,Nagpur,5,5803.55,15.0,24665.09,23214.2,1450.89,,Cancelled
O000345,2025-11-20,C00455,P0098,Fashion Product 098,Fashion,East,Kolkata,2,7898.73,10.0,14217.71,993.64,13224.07,Net Banking,Returned
O000346,2025-02-26,C00182,P0003,Fashion Product 003,Fashion,North,Delhi,2,6788.51,10.0,12219.32,7730.82,4488.5,Card,Completed
O000347,2025-01-18,C00163,P0085,Sports Product 085,Sports,Central,Indore,5,3007.51,0.0,15037.55,12030.05,3007.5,Wallet,Completed
O000348,2025-03-21,C00092,P0045,Sports Product 045,Sports,East,Guwahati,2,3762.55,10.0,6772.59,6020.08,752.51,Wallet,Completed
